data,letter,category_id
emovačkilug,E,1
ercegi,E,1
ercegovci,E,1
ercezi,E,1
erdelj,E,1
erdut,E,1
eremije,E,1
erkovčići,E,1
ernestinovo,E,1
ervenik,E,1
esapovići,E,1
ezgete,E,1
elezovdo,E,1
eraci,E,1
erovići,E,1
ebibovina,E,1
elezagići,E,1
elezovići,E,1
emerovica,E,1
eminovo selo,E,1
epen,E,1
empoli,E,1
žilina,E,1
ženeva,Ž,1
žabalj,Ž,1
žitište,Ž,1
živinice,Ž,1
žabljak,Ž,1
županja,Ž,1
zabalj,Ž,1
zitiste,Ž,1
zivinice,Ž,1
zabljak,Ž,1
zupanja,Ž,1
žepče,Ž,1
žabar,Ž,1
žabare,Ž,1
žabari,Ž,1
žabljane,Ž,1
žabren,Ž,1
žagubica,Ž,1
žalica,Ž,1
žarevo,Ž,1
žarkovac,Ž,1
žarkovo,Ž,1
žbevac,Ž,1
žbevačka mahala,Ž,1
ždeglovo,Ž,1
ždraljica,Ž,1
ždrelo,Ž,1
žegrova,Ž,1
železnik,Ž,1
železničkakolonja,Ž,1
željine,Ž,1
željuša,Ž,1
žeravino,Ž,1
židilje,Ž,1
žilinci,Ž,1
žiljci,Ž,1
žin,Ž,1
žirča,Ž,1
žitkovac,Ž,1
žitkovica,Ž,1
žitni potok,Ž,1
žitniće,Ž,1
žitorađa,Ž,1
žitorađe,Ž,1
živa,Ž,1
živanovići,Ž,1
živina mahala,Ž,1
živkovci,Ž,1
živkovići,Ž,1
živkovo,Ž,1
žiča,Ž,1
žlne,Ž,1
žujince,Ž,1
žukići,Ž,1
žukovac,Ž,1
žune,Ž,1
žunjeviće,Ž,1
županjac,Ž,1
županjevac,Ž,1
žutice,Ž,1
žuč,Ž,1
žuče,Ž,1
žučkovac,Ž,1
žuželjica,Ž,1
žabnjača,Ž,1
žagrići,Ž,1
žagrović,Ž,1
žakanje,Ž,1
žanci,Ž,1
žankovci,Ž,1
žaper,Ž,1
žažina,Ž,1
žbandaj,Ž,1
ždala,Ž,1
ždere,Ž,1
ždralovi,Ž,1
ždrelac,Ž,1
žedno,Ž,1
žegar,Ž,1
žejane,Ž,1
želiski,Ž,1
željava,Ž,1
željci,Ž,1
željezno polje,Ž,1
ženjevka,Ž,1
žerjavinec,Ž,1
žeževica,Ž,1
žgela,Ž,1
žilići,Ž,1
žirje,Ž,1
žitomir,Ž,1
živaja,Ž,1
živaljići,Ž,1
živike,Ž,1
živogošće,Ž,1
živulje,Ž,1
žiškovec,Ž,1
žižićastražbenica,Ž,1
žman,Ž,1
žminj,Ž,1
žonti,Ž,1
žrnovnica,Ž,1
žrnovo,Ž,1
žuljana,Ž,1
žuljevići,Ž,1
žumberak,Ž,1
župa,Ž,1
županje,Ž,1
županjol,Ž,1
župe,Ž,1
župići,Ž,1
žura,Ž,1
žurići,Ž,1
žuro,Ž,1
žutalokva,Ž,1
žužuli,Ž,1
žaljevo,Ž,1
žanjevdo,Ž,1
žanjica,Ž,1
žar,Ž,1
žari,Ž,1
žarme,Ž,1
ždrijelo,Ž,1
žederovo brdo,Ž,1
žeično,Ž,1
želalići,Ž,1
željevdo,Ž,1
željeznica,Ž,1
ženj,Ž,1
židovići,Ž,1
žiljak,Ž,1
žirci,Ž,1
živkovdo,Ž,1
žlijebi,Ž,1
žljebina,Ž,1
žmukići,Ž,1
žugljaj,Ž,1
žukovica,Ž,1
župkovići,Ž,1
žurena,Ž,1
žvinje,Ž,1
žabokvica,Ž,1
žagre,Ž,1
žakovo,Ž,1
žanjevica,Ž,1
žarkovina,Ž,1
ždralovići,Ž,1
ždrijelovići,Ž,1
ždrimci,Ž,1
žegulja,Ž,1
željakovdo,Ž,1
željevo,Ž,1
željezničkastanicabuna,Ž,1
željova,Ž,1
žepa,Ž,1
žepskekolibe,Ž,1
žeravac,Ž,1
žeravice,Ž,1
žeravića,Ž,1
žigovi,Ž,1
žiljevo,Ž,1
žirović,Ž,1
žitomislići,Ž,1
žitovo,Ž,1
živalji,Ž,1
živanj,Ž,1
živanje,Ž,1
živojevići,Ž,1
živčići,Ž,1
žižići,Ž,1
žlijeb,Ž,1
žlijebac,Ž,1
žljebovi,Ž,1
žovnica,Ž,1
žuberin,Ž,1
žudojevići,Ž,1
žulj,Ž,1
žulja,Ž,1
žunova,Ž,1
žunovica,Ž,1
žunovina,Ž,1
župskirazboj,Ž,1
župča,Ž,1
žuželo,Ž,1
zaječar,Z,1
zrenjanin,Ž,1
zenica,Z,1
zaporožje,Z,1
zagreb,Z,1
zadar,Z,1
zavidovići,Z,1
zlatibor,Z,1
zabok,Z,1
zaprešić,Z,1
zlatar,Z,1
zvornik,Z,1
zemun,Z,1
zablaće,Z,1
zabojnica,Z,1
zabrdica,Z,1
zabrdnjitoci,Z,1
zabrega,Z,1
zabrežje,Z,1
zabrnjica,Z,1
zabrđe,Z,1
zagajica,Z,1
zaglavak,Z,1
zagorica,Z,1
zagradina,Z,1
zagrađe,Z,1
zaguzje,Z,1
zagužane,Z,1
zahumsko,Z,1
zajača,Z,1
zaječak,Z,1
zaječiće,Z,1
zajkini,Z,1
zaklopača,Z,1
zakuta,Z,1
zalogovac,Z,1
zalug,Z,1
zalužje,Z,1
zamčanje,Z,1
zanogarci,Z,1
zanoška mahala,Z,1
zaostro,Z,1
zaovine,Z,1
zaočani,Z,1
zapadnimojstir,Z,1
zapađe,Z,1
zarbince,Z,1
zarožje,Z,1
zarube,Z,1
zasad,Z,1
zasavicadruga,Z,1
zasavicaprva,Z,1
zaselje,Z,1
zaskovci,Z,1
zasok,Z,1
zastup,Z,1
zatonje,Z,1
zaugline,Z,1
zavidince,Z,1
zavinograđe,Z,1
zavlaka,Z,1
zbojštica,Z,1
zdravinje,Z,1
zdravkovci,Z,1
zdravčići,Z,1
zebince,Z,1
zelenik,Z,1
zemun polje,Z,1
zgarete,Z,1
zimerska mahala,Z,1
zimonjić,Z,1
zimovnik,Z,1
zladovac,Z,1
zladovce,Z,1
zlakusa,Z,1
zlatanova mahala,Z,1
zlatare,Z,1
zlatari,Z,1
zlatarić,Z,1
zlatica,Z,1
zlatićevo,Z,1
zlatokop,Z,1
zlatovo,Z,1
zlidol,Z,1
zlodol,Z,1
zlokućane,Z,1
zlokuće,Z,1
zlokuḱane,Z,1
zlot,Z,1
zloćudovo,Z,1
zmajevo,Z,1
zminjak,Z,1
znuša,Z,1
zobnatica,Z,1
zoljevo,Z,1
zorovac,Z,1
zorunovac,Z,1
zrzinci,Z,1
zubetinac,Z,1
zubovac,Z,1
zuce,Z,1
zukve,Z,1
zuvići,Z,1
zvezd,Z,1
zvezdan,Z,1
zvezdara,Z,1
zvečka,Z,1
zvijerci,Z,1
zvijezd,Z,1
zvizdar,Z,1
zvonce,Z,1
zablatje,Z,1
zabrde,Z,1
zadubravlje,Z,1
zadvarje,Z,1
zadvorsko,Z,1
zaglav,Z,1
zaglavići,Z,1
zagolik,Z,1
zagorskasela,Z,1
zagrad,Z,1
zagruda,Z,1
zagvozd,Z,1
zaistovec,Z,1
zajezda,Z,1
zajile,Z,1
zakorenje,Z,1
zakrajcturkovski,Z,1
zakula,Z,1
zalesina,Z,1
zaljutci,Z,1
zaloj,Z,1
zaluki,Z,1
zalužnica,Z,1
zamask,Z,1
zamasline,Z,1
zambratija,Z,1
zamet,Z,1
zamlaka,Z,1
zamlača,Z,1
zamost,Z,1
zamršje,Z,1
zaostrog,Z,1
zapolica,Z,1
zapoljak,Z,1
zapuntel,Z,1
zaradičije,Z,1
zarače,Z,1
zarečje,Z,1
zastražišće,Z,1
zaton,Z,1
zatondoli,Z,1
zatonobrovački,Z,1
zavrelje,Z,1
zavrh,Z,1
završje,Z,1
zazablje,Z,1
zbelava,Z,1
zbišina,Z,1
zbjeg,Z,1
zbjegmočilski,Z,1
zbjegovača,Z,1
zdenci,Z,1
zdenci brdovečki,Z,1
zdenčac,Z,1
zdenčec,Z,1
zdihovo,Z,1
zdilari,Z,1
zdjelari,Z,1
zdrile,Z,1
zebanec selo,Z,1
zekulići,Z,1
zelembabe,Z,1
zelenike,Z,1
zeleno polje,Z,1
zelinmrzlovodički,Z,1
zelinskagora,Z,1
zelići,Z,1
zelovo,Z,1
zelčin,Z,1
zemunik donji,Z,1
zemunik gornji,Z,1
zečevo,Z,1
zidina,Z,1
zlarin,Z,1
zlatnagreda,Z,1
zlatovići,Z,1
zmajevac,Z,1
zmijavci,Z,1
zminjevača,Z,1
znaori,Z,1
zobeničingaj,Z,1
zorica,Z,1
zorići,Z,1
zorkovacmakupi,Z,1
zovko,Z,1
zrenj,Z,1
zrin,Z,1
zrinska,Z,1
zrinskitopolovac,Z,1
zrinšćina,Z,1
zrmanja,Z,1
zrmanjavrelo,Z,1
zubarti,Z,1
zuberi,Z,1
zupadubrovacka,Z,1
zvekovica,Z,1
zverinac,Z,1
zvirotići,Z,1
zvoneća,Z,1
zabes,Z,1
zabjelo,Z,1
zaboj,Z,1
zadublje,Z,1
zagaj,Z,1
zagarač,Z,1
zagonac,Z,1
zagora,Z,1
zagorak,Z,1
zagorič,Z,1
zagorje,Z,1
zagorskido,Z,1
zagrebac,Z,1
zagreda,Z,1
zagulj,Z,1
zagvozdak,Z,1
zahum,Z,1
zainovićaguvno,Z,1
zajednido,Z,1
zakrajci,Z,1
zakrilje,Z,1
zakriževac,Z,1
zakurljaj,Z,1
zalazba,Z,1
zalipa,Z,1
zaljevo,Z,1
zaljutnica,Z,1
zaljuće,Z,1
zalom,Z,1
zaluči,Z,1
zamaćevdo,Z,1
zambelići,Z,1
zankovići,Z,1
zanugline,Z,1
zaorine,Z,1
zapotočje,Z,1
zaprevorje,Z,1
zarunica,Z,1
zasada,Z,1
zasjednica,Z,1
zaslap,Z,1
zaugao,Z,1
zauglina,Z,1
zaušje,Z,1
zavala,Z,1
zaviđen,Z,1
zavraca,Z,1
začir,Z,1
zađuraševac,Z,1
zaštek,Z,1
zaždrijonice,Z,1
zbljevo,Z,1
zebiće,Z,1
zebljak,Z,1
zekavice,Z,1
zelenido,Z,1
zelenika,Z,1
zenjilovlug,Z,1
zečevina,Z,1
zečevo selo,Z,1
zgrada,Z,1
zgrade,Z,1
zkrš,Z,1
zlatnaobala,Z,1
zlato,Z,1
zloglavlje,Z,1
zlokovići,Z,1
zlostup,Z,1
zmijice,Z,1
zmijina,Z,1
zminica,Z,1
zminjac,Z,1
zoganj,Z,1
zorilovići,Z,1
zovača,Z,1
zovica,Z,1
zovina,Z,1
zubac,Z,1
zukva,Z,1
zupci,Z,1
zuri,Z,1
zurnovice,Z,1
zvečava,Z,1
zabašca,Z,1
zableće,Z,1
zabojska,Z,1
zaborak,Z,1
zaborani,Z,1
zabrišće,Z,1
zabrđani,Z,1
zabus,Z,1
zabutina,Z,1
zadra,Z,1
zadub,Z,1
zaganovići,Z,1
zaglavica,Z,1
zagoni,Z,1
zagor,Z,1
zagorac,Z,1
zagorice,Z,1
zagoričani,Z,1
zagradac,Z,1
zagradci,Z,1
zagrade,Z,1
zagradine,Z,1
zagradinje,Z,1
zahirovići,Z,1
zahrid,Z,1
zajaruga,Z,1
zakalje,Z,1
zaklopci,Z,1
zakmur,Z,1
zakošani,Z,1
zakrsnica,Z,1
zakutnica,Z,1
zalik,Z,1
zalin,Z,1
zaljut,Z,1
zalozje,Z,1
zalužani,Z,1
zamenjača,Z,1
zamršćen,Z,1
zanaglina,Z,1
zanesovići,Z,1
zanogline,Z,1
zanožje,Z,1
zaovista,Z,1
zaplanik,Z,1
zapljevac,Z,1
zapresjeka,Z,1
zarječa,Z,1
zaseok,Z,1
zaslivlje,Z,1
zasovica,Z,1
zaublina,Z,1
zavalje,Z,1
zavat,Z,1
zavelim,Z,1
zavidovac,Z,1
zavilinjak,Z,1
zavolje,Z,1
začula,Z,1
zbišće,Z,1
zborište,Z,1
zdaljevac,Z,1
zebe,Z,1
zebinašuma,Z,1
zekuša,Z,1
zelenaglavica,Z,1
zelenaravan,Z,1
zelenidol,Z,1
zelentrovići,Z,1
zelinasrednja,Z,1
zelinja donja,Z,1
zelinja gornja,Z,1
zelinje,Z,1
zelomići,Z,1
zemanica,Z,1
zemegresi,Z,1
zemljice,Z,1
zenik,Z,1
zečevići,Z,1
zgon,Z,1
zgona,Z,1
zgonjevo,Z,1
zgošća,Z,1
zidonje,Z,1
ziličina,Z,1
zlatarice,Z,1
zlatnik,Z,1
zlavast,Z,1
zlokos,Z,1
zlopoljac,Z,1
zlosela,Z,1
zlotege,Z,1
zolje,Z,1
zoranovići,Z,1
zorca,Z,1
zorlaci,Z,1
zorovići,Z,1
zovik,Z,1
zubača,Z,1
zubovo brdo,Z,1
zukići,Z,1
zupčići,Z,1
zurovići,Z,1
zvekuša,Z,1
zvijerina,Z,1
zvirići,Z,1
zvirnjača,Z,1
zvirovići,Z,1
zvono,Z,1
zolingen,Z,1
ivanjica,I,1
inđija,Z,1
inzbruk,I,1
iraklion,I,1
isfahan,I,1
inčon,I,1
ipoh,I,1
ibadan,I,1
ilorin,I,1
islamabad,I,1
indijanapolis,I,1
istanbul,I,1
izmir,I,1
igalo,I,1
irig,I,1
ilok,I,1
imotski,I,1
ivanec,I,1
ivanić-grad,I,1
ivanićgrad,I,1
ivanić,I,1
izola,I,1
ilinois,I,1
istok,I,1
imola,I,1
idrina mahala,I,1
idvor,I,1
igroš,I,1
ilandža,I,1
ilijak,I,1
ilijinskamala,I,1
ilince,I,1
ilinci,I,1
ilićamala,I,1
inovo,I,1
iričići,I,1
isakovo,I,1
isarci,I,1
isevuk mahala,I,1
iskrovci,I,1
istočnimojstir,I,1
ivankula,I,1
ivanjci,I,1
ivankovac,I,1
ivankovci,I,1
ivanovci,I,1
ivanovo,I,1
ivanča,I,1
ivezići,I,1
ivje,I,1
ivkovci,I,1
izamno,I,1
izatovci,I,1
izbenica,I,1
izbičanj,I,1
izbište,I,1
izrok,I,1
izvarica,I,1
išor,I,1
igar,I,1
igrane,I,1
igrište,I,1
ika,I,1
ilača,I,1
ilići,I,1
ilovik,I,1
imbrijovec,I,1
imbrijovecjalžabetski,I,1
imotica,I,1
imsovac,I,1
inkejovica,I,1
inđići,I,1
irinovac,I,1
islamgrčki,I,1
islamlatinski,I,1
ispodcrkve,I,1
ist,I,1
ivanbegovina,I,1
ivandići,I,1
ivanecbistranski,I,1
ivanecludbreški,I,1
ivanecvojakovački,I,1
ivanići,I,1
ivaničmiljanski,I,1
ivaniševići,I,1
ivanjareka,I,1
ivanje,I,1
ivankovići,I,1
ivankovo,I,1
ivanovcigorjanski,I,1
ivanovcipožeški,I,1
ivanovec,I,1
ivanovići,I,1
ivanovo polje,I,1
ivanovo selo,I,1
ivanska,I,1
ivačići,I,1
ivoševci,I,1
ičići,I,1
ibrahimovići,I,1
ifsar,I,1
igoče,I,1
ilidža,I,1
ilijaš,I,1
ilijino brdo,I,1
ilinača,I,1
iljkići,I,1
ilovača,I,1
ilovice,I,1
imamovići,I,1
imljani,I,1
imširovići,I,1
ipota,I,1
isakovci,I,1
isjek,I,1
ivanica,I,1
ivanićmala,I,1
ivanjska,I,1
ivazovići,I,1
ive,I,1
ivica,I,1
ivnica,I,1
izačić,I,1
izbično,I,1
izbišno,I,1
izbod,I,1
izgori,I,1
izlaze,I,1
ibarac,I,1
ibričevina,I,1
ilijinaglavica,I,1
inogor,I,1
irino brdo,I,1
istaće,I,1
iva,I,1
ivanj-do,I,1
ivanjdo,I,1
ivanovaaluga,I,1
ivanovakorita,I,1
ivovići,I,1
izlasci,I,1
izvori,I,1
jagodina,J,1
janjina,J,1
jerusalim,J,1
jokohama,J,1
jerevan,J,1
johanesburg,J,1
jaunde,J,1
južnatarava,I,1
jangon,J,1
jamusukro,J,1
jaši,J,1
jekaterinburg,J,1
jork,J,1
jašatomić,J,1
jošaničkabanja,J,1
jastrebarsko,J,1
jesenice,J,1
jablanica,J,1
jajce,J,1
jena,J,1
jablanka,J,1
jabuka,J,1
jabuke,J,1
jabukovdol,J,1
jabukovac,J,1
jabukovik,J,1
jabukovo,J,1
jabuče,J,1
jabučevo,J,1
jabučje,J,1
jadranskalešnica,J,1
jagličje,J,1
jagnjilo,J,1
jagoštica,J,1
jajinci,J,1
jajčić,J,1
jakalj,J,1
jakovac,J,1
jakovljevo,J,1
jakovo,J,1
jaksići,J,1
jalbotina,J,1
jalovik,J,1
jalovikizvor,J,1
jalučkirit,J,1
jamena,J,1
jankerovci,J,1
jankovmost,J,1
jankova mahala,J,1
jankovci,J,1
jankoviči,J,1
janošik,J,1
janča,J,1
jančići,J,1
japanci,J,1
jarak,J,1
jardanskikraj,J,1
jarebice,J,1
jarešnik,J,1
jarkovac,J,1
jarkovci,J,1
jarmenovci,J,1
jarsenovo,J,1
jarčeva mahala,J,1
jarčujak,J,1
jasen,J,1
jasenje,J,1
jasenovdel,J,1
jasenovik,J,1
jasenovo,J,1
jasik,J,1
jasika,J,1
jasikarnik,J,1
jasikovac,J,1
jasikovo,J,1
jaudici,J,1
javor,J,1
jazak,J,1
jazovnik,J,1
jazovo,J,1
jašunja,J,1
jelakci,J,1
jelav,J,1
jelača,J,1
jelendo,J,1
jelenac,J,1
jelenča,J,1
jeliće,J,1
jelovac,J,1
jelovak,J,1
jelovica,J,1
jerinci,J,1
jermenovci,J,1
jevik,J,1
jevremovac,J,1
jevrenka,J,1
jezdina,J,1
jezdinovac,J,1
jezero,J,1
jezerskikraj,J,1
jezgroviće,J,1
ježevica,J,1
jojći,J,1
jolovići,J,1
josipovići,J,1
jova,J,1
jovanovatrla,J,1
jovanovac,J,1
jovanovci,J,1
jovinci,J,1
jovinelivade,J,1
jovinčiki,J,1
jovičinamaala,J,1
jošanica,J,1
joševa,J,1
jošovići,J,1
jug-bogdanovac,J,1
jugbogdanovac,J,1
jugovac,J,1
junkovac,J,1
junčevići,J,1
jurucka mahala,J,1
južnikočarnik,J,1
jablanac,J,1
jablanacjasenovački,J,1
jablanovec,J,1
jadranovo,J,1
jadreški,J,1
jadrija,J,1
jadrijevići,J,1
jadrići,J,1
jadrtovac,J,1
jagetići,J,1
jagnjedovec,J,1
jagnjići,J,1
jagodnjak,J,1
jagrovac,J,1
jakačinamala,J,1
jakići,J,1
jakopovackapelski,J,1
jakovine,J,1
jakovlje,J,1
jakuševec,J,1
jakšić,J,1
jalkovec,J,1
jalžabet,J,1
jamarje,J,1
jame,J,1
jamnicapisarovinska,J,1
janjagora,J,1
janjiši,J,1
jankomir,J,1
jankovići,J,1
januzi,J,1
januzovići,J,1
japundžići,J,1
jarebinjak,J,1
jarekbisaški,J,1
jarkihorvatićevi,J,1
jarmina,J,1
jarnevići,J,1
jarošoni,J,1
jaruge,J,1
jasenamajići,J,1
jasenak,J,1
jasenaš,J,1
jasenice,J,1
jasenovac,J,1
jasenovica,J,1
jasensko,J,1
javnik,J,1
javorje,J,1
javornik,J,1
javorovići,J,1
jazbinavišnjička,J,1
jažići,J,1
jelasi,J,1
jelavići,J,1
jelače,J,1
jelenje,J,1
jelinčići,J,1
jelisavac,J,1
jelići,J,1
jeličići,J,1
jelovakosa,J,1
jelovec,J,1
jelovice,J,1
jelsa,J,1
jelčići,J,1
jerbić brdo,J,1
jerković,J,1
jerkovići,J,1
jerovec,J,1
jesenovec,J,1
jezera,J,1
jezerane,J,1
jezerce,J,1
jezeroposavsko,J,1
ježdovec,J,1
johovac,J,1
jonjići,J,1
josipdol,J,1
josipovac,J,1
josipovacpunitovački,J,1
jovac,J,1
jovanići,J,1
jovići,J,1
jovićimučki,J,1
jošan,J,1
joševica,J,1
jujnovići,J,1
jukićakotlina,J,1
jukići,J,1
jural,J,1
jurandvor,J,1
jurati,J,1
jurdani,J,1
jurele,J,1
juricani,J,1
jurilji,J,1
jurićevkal,J,1
jurići,J,1
juričići,J,1
jurišići,J,1
jurjevacpunitovački,J,1
jurjevići,J,1
jurjevo,J,1
jurkove,J,1
jurovskibrod,J,1
juroši,J,1
jurčevići,J,1
jurčićdolac,J,1
juršići,J,1
južniškugori,J,1
jablan,J,1
jablanovo,J,1
jabučno,J,1
jagnila,J,1
jagnjile,J,1
jagodnido,J,1
jagoče,J,1
jahovići,J,1
jaićevići,J,1
jakovovići,J,1
jakupovgrob,J,1
jalovčado,J,1
jamavojvodina,J,1
jamačevska,J,1
janjilište,J,1
jankovavoda,J,1
jankovo selo,J,1
japan,J,1
jara,J,1
jarčište,J,1
jasena,J,1
jasenica,J,1
jasenovdo,J,1
jasenova,J,1
jasenovaklada,J,1
jasenovido,J,1
jasenovo polje,J,1
jasike,J,1
jasikovido,J,1
jasikovica,J,1
jasići,J,1
jastreb,J,1
jastrindo,J,1
jaukovićaomar,J,1
javljen,J,1
javora,J,1
javorak,J,1
javorova,J,1
javorovača,J,1
jaz,J,1
jazbine,J,1
jašovići,J,1
jedinibor,J,1
jela,J,1
jelenak,J,1
jelenjak,J,1
jelindub,J,1
jelinagora,J,1
jelićadolina,J,1
jeličadoline,J,1
jelovkraj,J,1
jelovpanj,J,1
jelovido,J,1
jelovoždrijelo,J,1
jerenići,J,1
jezer,J,1
jezerca,J,1
ječmišta,J,1
ježević,J,1
jodole,J,1
josovići,J,1
jovanovići,J,1
jovičinavoda,J,1
jovovdo,J,1
joša,J,1
jugovine,J,1
jugovići,J,1
jugovo,J,1
junčevdo,J,1
jablanići,J,1
jagare,J,1
jagnjid,J,1
jagodar,J,1
jagodići,J,1
jagodnjik,J,1
jaketići,J,1
jakeš,J,1
jakir,J,1
jaklići,J,1
jakovljevići,J,1
janja,J,1
janjac,J,1
janjač,J,1
janjila,J,1
janjićki vrh,J,1
jankovac,J,1
jankovićakosa,J,1
janoši,J,1
japaga,J,1
japalaci,J,1
jarci,J,1
jare,J,1
jarene,J,1
jarice,J,1
jarovići,J,1
jaruga,J,1
jaruške donje,J,1
jaruške gornje,J,1
jarčedoli,J,1
jasenicalug,J,1
jasenik,J,1
jasenovaravan,J,1
javorani,J,1
javorik,J,1
jazina,J,1
jazine,J,1
jazovac,J,1
jazvenik,J,1
jazvine,J,1
jažve,J,1
jedrinje,J,1
jeginovlug,J,1
jehovac,J,1
jehovina,J,1
jelah,J,1
jelanjska,J,1
jelav- mahala,J,1
jelav mahala,J,1
jelačići,J,1
jelašca,J,1
jelašci,J,1
jelaške,J,1
jeleč,J,1
jelinak,J,1
jelinić,J,1
jelovci,J,1
jelovo brdo,J,1
jelovče selo,J,1
jemanlići,J,1
jezernice,J,1
jezerski,J,1
ježeprosina,J,1
ježestica,J,1
ježinac,J,1
jošava,J,1
jošavka donja,J,1
jošavka gornja,J,1
jošik,J,1
jušići,J,1
jakutsk,J,1
kanbera,K,1
kikinda,K,1
knjaževac,J,1
kovin,K,1
kragujevac,K,1
kraljevo,K,1
kruševac,K,1
kula,K,1
kuršumlija,K,1
kabul,K,1
kordoba,K,1
klagenfurt,K,1
kotonu,K,1
karakas,K,1
kumasi,K,1
konakri,K,1
kutaisi,K,1
katerini,K,1
kožani,K,1
kavala,K,1
kalamata,K,1
kopenhagen,K,1
kairo,K,1
kito,K,1
kohtla-jarve,K,1
kolkata,K,1
kork,K,1
koupavogir,K,1
katanija,K,1
kingston,K,1
kobe,K,1
kjoto,K,1
kavasaki,K,1
kejptaun,K,1
kalgari,K,1
kvebek,K,1
kali,K,1
kinšasa,K,1
keson,K,1
kuvajt,K,1
kaunas,K,1
klajpeda,K,1
kumanovo,K,1
kualalumpur,K,1
klang,K,1
kazablanka,K,1
kišnjev,K,1
keln,K,1
katmandu,K,1
kano,K,1
kristijansand,K,1
karači,K,1
koror,K,1
kusko,K,1
krakov,K,1
katovice,K,1
kigali,K,1
kluž,K,1
konstanca,K,1
krajova,K,1
kazanj,K,1
krasnodar,K,1
kastri,K,1
kingstaun,K,1
kolambus,K,1
košice,K,1
konkord,K,1
korona,K,1
kanzassiti,K,1
kembridž,K,1
klivlend,K,1
kolumbija,K,1
kartum,K,1
kučand,K,1
konija,K,1
kajseri,K,1
kampala,K,1
kardif,K,1
kijev,K,1
kuezon,K,1
kalukan,K,1
karlovac,K,1
konsepsion,K,1
korunja,K,1
kolombo,K,1
kanjiža,K,1
kačarevo,K,1
kladovo,K,1
kovačica,K,1
kosjerić,K,1
kostolac,K,1
krupanj,K,1
kuršumlijskabanja,K,1
kučevo,K,1
kiseljak,K,1
konjic,K,1
kakanj,K,1
kotor,K,1
kolašin,K,1
kastav,K,1
kaštela,K,1
klanjec,K,1
knin,K,1
komiža,K,1
koprivnica,K,1
korčula,K,1
kraljevica,K,1
krapina,K,1
križevci,K,1
krk,K,1
kutina,K,1
kutjevo,K,1
kočani,K,1
krivapalanka,K,1
kičevo,K,1
kavadarci,K,1
kranj,K,1
koper,K,1
kamnik,K,1
krško,K,1
kalesija,K,1
kalinovik,K,1
kladanj,K,1
ključ,K,1
kotorvaroš,K,1
kreševo,K,1
kupres,K,1
kopar,K,1
kosovskamitrovica,K,1
klina,K,1
kosovo polje,K,1
kosovskakamenica,K,1
kacabać,K,1
kacapa,K,1
kacapun,K,1
kadinaluka,K,1
kadiška mahala,K,1
kajnici,K,1
kajstorci,K,1
kajtasovo,K,1
kajčinci,K,1
kalabovce,K,1
kalafati,K,1
kalanjevci,K,1
kalenic,K,1
kalenići,K,1
kalenićkiprnjavor,K,1
kalenovac,K,1
kaletinac,K,1
kalimance,K,1
kalimanići,K,1
kaličani,K,1
kaličina,K,1
kalište,K,1
kalna,K,1
kalovat,K,1
kalovska mahala,K,1
kaluđerce,K,1
kaluđerica,K,1
kaluđerovići,K,1
kaluđerovo,K,1
kalčinska mahala,K,1
kambelevac,K,1
kamenagora,K,1
kamenare,K,1
kamendol,K,1
kamenica,K,1
kamenjaca,K,1
kamenjani,K,1
kamenjarci,K,1
kamenovo,K,1
kamijevo,K,1
kamik,K,1
kandalica,K,1
kanjevina,K,1
kaona,K,1
kaonik,K,1
kapidžija,K,1
kapit,K,1
karaburma,K,1
karadak,K,1
karadačkamaala,K,1
karadačka mahala,K,1
karadince,K,1
karadnik,K,1
karadžina mahala,K,1
karadžinova mahala,K,1
karadžičkova mahala,K,1
karajanci,K,1
karajukićabunari,K,1
karakondica,K,1
karamanica,K,1
karan,K,1
karanovac,K,1
karaula,K,1
karaviljina mahala,K,1
karavukovo,K,1
karađinska mahala,K,1
karađorđevac,K,1
karađorđevo,K,1
karbulovo,K,1
kardanova mahala,K,1
kare,K,1
karlovčić,K,1
karoševina,K,1
kasidol,K,1
kasidoli,K,1
katalenac,K,1
katanići,K,1
katići,K,1
katrandžići,K,1
katrga,K,1
kavadar,K,1
kaznoviće,K,1
kać,K,1
kačapor,K,1
kačarci,K,1
kačareva mahala,K,1
kačer,K,1
kačevo,K,1
kačulice,K,1
kašalj,K,1
kaševar,K,1
kašice,K,1
kaštavar,K,1
kekerinci,K,1
keserovina,K,1
kevi,K,1
kijanovići,K,1
kijevci,K,1
kijevo,K,1
kijevska mahala,K,1
kikojevac,K,1
kisač,K,1
kiselička mahala,K,1
kiseljevo,K,1
kitanovakoliba,K,1
kitanova mahala,K,1
kitarci,K,1
kitinci,K,1
kitka,K,1
kičerci,K,1
kišinsketrle,K,1
kladnica,K,1
kladurovo,K,1
kladušnica,K,1
klajić,K,1
klanica,K,1
klatičevo,K,1
klačevica,K,1
klađe,K,1
klašnice,K,1
klašnić,K,1
klek,K,1
klekova,K,1
klenak,K,1
klenike,K,1
klenje,K,1
klepačići,K,1
kleče,K,1
klečovci,K,1
klinci,K,1
klinovac,K,1
klinčari,K,1
klinčarska mahala,K,1
klisura,K,1
kličevac,K,1
kljajićevo,K,1
kljajići,K,1
kloka,K,1
klokočevac,K,1
klupci,K,1
kneževac,K,1
knić,K,1
knićanin,K,1
kobišnica,K,1
koceljeva,K,1
kojići,K,1
kokićakraj,K,1
kokošiće,K,1
